2.330557107925415039e-01,2.402283251285552979e-01,2.733790576457977295e-01,2.694706618785858154e-01,2.314570695161819458e-01,2.112067341804504395e-01,1.987869590520858765e-01,2.085531204938888550e-01,2.480497360229492188e-01,1.000000000000000000e+00,3.878491818904876709e-01,2.480497360229492188e-01,2.150641381740570068e-01,2.112067341804504395e-01,2.218624204397201538e-01,1.000000000000000000e+00,6.655261516571044922e-01
5.009045004844665527e-01,1.000000000000000000e+00,3.056254386901855469e-01,2.229825407266616821e-01,2.124210894107818604e-01,2.587770521640777588e-01,2.309600114822387695e-01,2.124210894107818604e-01,2.124210894107818604e-01,2.309600114822387695e-01,3.167091012001037598e-01,2.124210894107818604e-01,1.966845989227294922e-01,2.198673933744430542e-01,3.026961982250213623e-01,9.419174790382385254e-01,1.000000000000000000e+00
4.077062308788299561e-01,8.237283229827880859e-01,1.000000000000000000e+00,3.820458054542541504e-01,2.477887719869613647e-01,2.656444013118743896e-01,3.959992825984954834e-01,8.745841383934020996e-01,8.732728958129882812e-01,9.455629587173461914e-01,2.957275211811065674e-01,1.870345026254653931e-01,1.770962625741958618e-01,1.863884478807449341e-01,2.309052795171737671e-01,5.572458505630493164e-01,8.256290555000305176e-01
4.543288052082061768e-01,8.409919142723083496e-01,1.000000000000000000e+00,2.905319333076477051e-01,2.315345555543899536e-01,2.351887226104736328e-01,2.572606205940246582e-01,2.379861176013946533e-01,2.434845268726348877e-01,2.685405611991882324e-01,3.759676218032836914e-01,3.192918896675109863e-01,2.256324738264083862e-01,2.321384400129318237e-01,2.876261174678802490e-01,1.000000000000000000e+00,1.000000000000000000e+00
2.205446958541870117e-01,2.270486354827880859e-01,4.289604127407073975e-01,4.008965790271759033e-01,3.034707307815551758e-01,2.263798564672470093e-01,2.306265085935592651e-01,2.926871478557586670e-01,5.997037887573242188e-01,1.000000000000000000e+00,5.639771223068237305e-01,3.041195571422576904e-01,2.142680287361145020e-01,2.453435659408569336e-01,2.791649997234344482e-01,8.848550319671630859e-01,7.630282044410705566e-01
2.268274575471878052e-01,3.462294340133666992e-01,7.313877940177917480e-01,9.182924628257751465e-01,4.957250952720642090e-01,4.808980524539947510e-01,5.845479369163513184e-01,8.742016553878784180e-01,8.961334824562072754e-01,1.000000000000000000e+00,1.861085593700408936e-01,1.383768320083618164e-01,1.109312102198600769e-01,1.235964521765708923e-01,1.465673595666885376e-01,3.592880070209503174e-01,7.669010758399963379e-01
6.664760708808898926e-01,1.000000000000000000e+00,4.909238815307617188e-01,3.054896891117095947e-01,2.734313607215881348e-01,3.072123825550079346e-01,3.609245121479034424e-01,3.100622892379760742e-01,2.944945991039276123e-01,3.152666985988616943e-01,4.994499683380126953e-01,2.908883988857269287e-01,2.821390330791473389e-01,3.183208703994750977e-01,4.632695615291595459e-01,1.000000000000000000e+00,1.000000000000000000e+00
2.649994790554046631e-01,3.664056956768035889e-01,2.635928094387054443e-01,2.604396641254425049e-01,2.602809965610504150e-01,2.317353188991546631e-01,2.472586035728454590e-01,4.190009534358978271e-01,8.846192359924316406e-01,1.000000000000000000e+00,4.588125050067901611e-01,3.186482191085815430e-01,2.235698401927947998e-01,2.378925383090972900e-01,2.272351682186126709e-01,8.830582499504089355e-01,6.995113492012023926e-01
4.579672217369079590e-01,4.507046341896057129e-01,3.446554541587829590e-01,3.225555419921875000e-01,3.206317126750946045e-01,2.960522472858428955e-01,3.436067104339599609e-01,6.113823652267456055e-01,1.000000000000000000e+00,9.899994730949401855e-01,4.618906378746032715e-01,3.357136547565460205e-01,2.960522472858428955e-01,3.375515043735504150e-01,4.413416385650634766e-01,1.000000000000000000e+00,7.214560508728027344e-01
8.319267630577087402e-01,1.000000000000000000e+00,5.495182275772094727e-01,3.178341388702392578e-01,2.674842774868011475e-01,2.789432108402252197e-01,3.980667889118194580e-01,2.929573655128479004e-01,2.548576295375823975e-01,2.495613098144531250e-01,2.908121645450592041e-01,3.020771741867065430e-01,2.833970785140991211e-01,3.101230859756469727e-01,4.547480642795562744e-01,9.593766927719116211e-01,1.000000000000000000e+00
