7.464634776115417480e-01,5.307780504226684570e-01,4.481010437011718750e-01,4.145481586456298828e-01,3.783289492130279541e-01,3.547952771186828613e-01,3.410939276218414307e-01,3.345418870449066162e-01,3.304452896118164062e-01,3.307886123657226562e-01,3.515814840793609619e-01,3.647336661815643311e-01,4.278871417045593262e-01,5.974786281585693359e-01,5.955758094787597656e-01,3.517428636550903320e-01,3.546352684497833252e-01,3.669056296348571777e-01,4.785999357700347900e-01,6.918530464172363281e-01,6.613198518753051758e-01,5.517488718032836914e-01,5.122783184051513672e-01,5.122783184051513672e-01,5.528791546821594238e-01,3.619219660758972168e-01,3.465411961078643799e-01,3.478489220142364502e-01,4.751485884189605713e-01,3.541548550128936768e-01,3.515814840793609619e-01,3.541548550128936768e-01,4.042902588844299316e-01,5.591058135032653809e-01,7.998297214508056641e-01,1.000000000000000000e+00,9.434041380882263184e-01,8.894641399383544922e-01,8.587534427642822266e-01,8.440887331962585449e-01,1.000000000000000000e+00,8.106127381324768066e-01
1.932159215211868286e-01,1.932159215211868286e-01,1.939450353384017944e-01,1.996821761131286621e-01,2.074817866086959839e-01,2.219436764717102051e-01,2.506167292594909668e-01,3.044019639492034912e-01,3.166737854480743408e-01,3.138757646083831787e-01,3.192262947559356689e-01,3.480969667434692383e-01,4.012155234813690186e-01,5.503575801849365234e-01,7.493116259574890137e-01,1.000000000000000000e+00,8.242102265357971191e-01,9.906407594680786133e-01,9.194057583808898926e-01,6.488141417503356934e-01,3.872527778148651123e-01,3.245973587036132812e-01,2.922185361385345459e-01,2.629832625389099121e-01,2.423130124807357788e-01,2.260395139455795288e-01,2.100173085927963257e-01,2.066297084093093872e-01,2.045702189207077026e-01,2.043976634740829468e-01,2.100173085927963257e-01,2.190632522106170654e-01,2.365656346082687378e-01,2.554970681667327881e-01,2.506167292594909668e-01,2.219436764717102051e-01,2.074817866086959839e-01,1.996821761131286621e-01,1.939450353384017944e-01,1.932159215211868286e-01,7.063460946083068848e-01,1.000000000000000000e+00
8.367003798484802246e-01,6.496246457099914551e-01,5.255138278007507324e-01,4.521686136722564697e-01,4.126625061035156250e-01,3.783470988273620605e-01,3.705936372280120850e-01,3.609949350357055664e-01,3.604333698749542236e-01,3.720483779907226562e-01,3.834876716136932373e-01,3.978334367275238037e-01,4.409798085689544678e-01,5.520815849304199219e-01,6.660474538803100586e-01,5.285885334014892578e-01,4.943980574607849121e-01,5.146076679229736328e-01,6.689808964729309082e-01,8.627641201019287109e-01,7.213349342346191406e-01,5.675206184387207031e-01,5.675206184387207031e-01,5.844022631645202637e-01,3.932241797447204590e-01,3.883864283561706543e-01,4.033954441547393799e-01,5.835928916931152344e-01,4.042314887046813965e-01,3.747607767581939697e-01,3.734974265098571777e-01,3.978334367275238037e-01,4.667181074619293213e-01,6.098449826240539551e-01,8.067908883094787598e-01,1.000000000000000000e+00,9.198831319808959961e-01,8.709428906440734863e-01,8.523708581924438477e-01,8.396005630493164062e-01,1.000000000000000000e+00,8.273967504501342773e-01
1.554080843925476074e-01,1.554080843925476074e-01,1.561831980943679810e-01,1.584857702255249023e-01,1.646519154310226440e-01,1.773627698421478271e-01,2.099447548389434814e-01,2.537010312080383301e-01,3.405707180500030518e-01,3.450619578361511230e-01,3.496681749820709229e-01,3.769246935844421387e-01,4.301885664463043213e-01,5.757444500923156738e-01,7.370014190673828125e-01,8.861327767372131348e-01,8.115888833999633789e-01,1.000000000000000000e+00,7.863864302635192871e-01,6.023942828178405762e-01,3.039410114288330078e-01,2.621288001537322998e-01,2.237282693386077881e-01,1.947257667779922485e-01,1.833881288766860962e-01,1.648351699113845825e-01,1.554080843925476074e-01,1.530592143535614014e-01,1.451631337404251099e-01,1.451631337404251099e-01,1.478420197963714600e-01,1.556022167205810547e-01,1.697081923484802246e-01,1.807349920272827148e-01,1.942601054906845093e-01,1.773627698421478271e-01,1.646519154310226440e-01,1.584857702255249023e-01,1.561831980943679810e-01,1.554080843925476074e-01,6.013892889022827148e-01,1.000000000000000000e+00
8.704056143760681152e-01,7.625362277030944824e-01,5.882461667060852051e-01,4.963615238666534424e-01,4.398735761642456055e-01,4.050435423851013184e-01,3.963510096073150635e-01,3.845169544219970703e-01,3.852556943893432617e-01,3.997440040111541748e-01,4.299030303955078125e-01,4.451744258403778076e-01,4.676026701927185059e-01,5.072687268257141113e-01,6.000900268554687500e-01,5.423492789268493652e-01,5.235430002212524414e-01,5.496399402618408203e-01,6.601065993309020996e-01,8.971093893051147461e-01,7.639332413673400879e-01,5.567075014114379883e-01,5.322951078414916992e-01,5.356232523918151855e-01,4.563705623149871826e-01,4.050435423851013184e-01,4.050435423851013184e-01,6.053969860076904297e-01,4.299030303955078125e-01,3.963510096073150635e-01,3.950935900211334229e-01,4.200342595577239990e-01,4.940648674964904785e-01,6.359748840332031250e-01,8.277941346168518066e-01,1.000000000000000000e+00,9.598123431205749512e-01,9.200326204299926758e-01,8.885906934738159180e-01,8.733406662940979004e-01,1.000000000000000000e+00,8.223376274108886719e-01
1.494667083024978638e-01,1.554080843925476074e-01,1.561831980943679810e-01,1.584857702255249023e-01,1.646519154310226440e-01,1.773627698421478271e-01,1.990194469690322876e-01,2.368380427360534668e-01,3.336752951145172119e-01,3.506166040897369385e-01,3.574385941028594971e-01,3.846153914928436279e-01,4.301885664463043213e-01,5.650531649589538574e-01,7.370014190673828125e-01,8.644727468490600586e-01,8.289240598678588867e-01,1.000000000000000000e+00,7.619752287864685059e-01,6.110522747039794922e-01,3.659522235393524170e-01,3.002434372901916504e-01,2.555978894233703613e-01,2.189544886350631714e-01,2.005306333303451538e-01,1.758241802453994751e-01,1.711253970861434937e-01,1.563763618469238281e-01,1.526642143726348877e-01,1.494667083024978638e-01,1.494667083024978638e-01,1.556022167205810547e-01,1.601909846067428589e-01,1.737515181303024292e-01,1.881015747785568237e-01,1.668376475572586060e-01,1.573386937379837036e-01,1.508739590644836426e-01,1.494667083024978638e-01,1.494667083024978638e-01,5.900779366493225098e-01,1.000000000000000000e+00
8.655524849891662598e-01,6.579132080078125000e-01,4.994147121906280518e-01,4.502637982368469238e-01,4.081527590751647949e-01,3.674266338348388672e-01,3.601915538311004639e-01,3.600291013717651367e-01,3.627805709838867188e-01,3.833209574222564697e-01,3.907266259193420410e-01,4.145516455173492432e-01,4.343951046466827393e-01,4.003391265869140625e-01,3.901273310184478760e-01,3.907266259193420410e-01,4.289751052856445312e-01,4.985941946506500244e-01,5.781264901161193848e-01,6.792602539062500000e-01,6.929857730865478516e-01,3.542971014976501465e-01,3.462817966938018799e-01,3.491415977478027344e-01,3.580741882324218750e-01,3.600291013717651367e-01,4.059973955154418945e-01,5.084682703018188477e-01,4.001929759979248047e-01,3.702811002731323242e-01,3.677448928356170654e-01,3.810251355171203613e-01,4.722034931182861328e-01,6.158490180969238281e-01,8.119947910308837891e-01,1.000000000000000000e+00,9.674147963523864746e-01,9.132339358329772949e-01,8.824180960655212402e-01,8.695977926254272461e-01,1.000000000000000000e+00,8.041174411773681641e-01
1.914208978414535522e-01,1.914208978414535522e-01,1.921432465314865112e-01,1.978270858526229858e-01,2.055542469024658203e-01,2.198817729949951172e-01,2.482884526252746582e-01,3.132899403572082520e-01,3.448630571365356445e-01,3.350834846496582031e-01,3.504417836666107178e-01,3.778335452079772949e-01,4.344549775123596191e-01,5.566849708557128906e-01,7.893802523612976074e-01,8.340107202529907227e-01,8.764503002166748047e-01,1.000000000000000000e+00,7.394053339958190918e-01,7.031036615371704102e-01,4.334973096847534180e-01,3.722001314163208008e-01,3.237285315990447998e-01,2.866182625293731689e-01,2.585384845733642578e-01,2.413567900657653809e-01,2.197242081165313721e-01,2.159081548452377319e-01,2.080661952495574951e-01,2.024987637996673584e-01,2.080661952495574951e-01,2.087309509515762329e-01,2.184596061706542969e-01,2.457648515701293945e-01,2.482884526252746582e-01,2.198817729949951172e-01,2.055542469024658203e-01,1.978270858526229858e-01,1.921432465314865112e-01,1.914208978414535522e-01,6.857143044471740723e-01,1.000000000000000000e+00
6.365821957588195801e-01,5.263887047767639160e-01,4.690474867820739746e-01,4.266671836376190186e-01,3.982853293418884277e-01,3.919740617275238037e-01,3.912665247917175293e-01,3.819493353366851807e-01,3.947915136814117432e-01,4.171443581581115723e-01,4.604020714759826660e-01,4.993761777877807617e-01,5.138697028160095215e-01,4.944972991943359375e-01,3.842998147010803223e-01,3.842998147010803223e-01,3.917973041534423828e-01,4.159803092479705811e-01,5.174965858459472656e-01,6.464087367057800293e-01,8.129255175590515137e-01,9.208041429519653320e-01,4.838769137859344482e-01,3.947915136814117432e-01,3.947915136814117432e-01,4.865893423557281494e-01,6.579858660697937012e-01,4.321519732475280762e-01,3.833974897861480713e-01,3.795842826366424561e-01,3.900252580642700195e-01,4.511307775974273682e-01,6.254950761795043945e-01,8.135218024253845215e-01,1.000000000000000000e+00,9.893447160720825195e-01,9.211802482604980469e-01,8.672643303871154785e-01,8.402456641197204590e-01,8.260278105735778809e-01,1.000000000000000000e+00,8.361914157867431641e-01
2.072062790393829346e-01,2.072062790393829346e-01,2.080607563257217407e-01,2.124903202056884766e-01,2.204806655645370483e-01,2.406782507896423340e-01,2.677231431007385254e-01,3.207814395427703857e-01,4.212066829204559326e-01,4.182478487491607666e-01,4.247718453407287598e-01,4.955224096775054932e-01,6.559203863143920898e-01,9.275158643722534180e-01,9.856595993041992188e-01,9.046142697334289551e-01,1.000000000000000000e+00,7.863151431083679199e-01,7.930551171302795410e-01,3.960238695144653320e-01,3.496268987655639648e-01,3.085177242755889893e-01,2.711799144744873047e-01,2.611820995807647705e-01,2.377113699913024902e-01,2.198763340711593628e-01,2.091239243745803833e-01,1.980119347572326660e-01,1.980119347572326660e-01,1.995737552642822266e-01,1.997958719730377197e-01,2.074202299118041992e-01,2.147741019725799561e-01,2.316636741161346436e-01,2.544729709625244141e-01,2.278023362159729004e-01,2.116537392139434814e-01,2.033167779445648193e-01,2.033167779445648193e-01,2.033167779445648193e-01,6.414534449577331543e-01,1.000000000000000000e+00
6.142452955245971680e-01,5.384662747383117676e-01,4.999459385871887207e-01,4.655714333057403564e-01,4.354556500911712646e-01,4.327161312103271484e-01,4.338389337062835693e-01,4.368189573287963867e-01,4.557144641876220703e-01,4.870207309722900391e-01,5.311893820762634277e-01,5.794685482978820801e-01,5.987374186515808105e-01,5.781611204147338867e-01,4.338389337062835693e-01,4.222206473350524902e-01,4.354556500911712646e-01,5.025340914726257324e-01,6.084983944892883301e-01,7.897313833236694336e-01,9.155119657516479492e-01,9.912590980529785156e-01,8.754921555519104004e-01,5.257683992385864258e-01,4.761330783367156982e-01,4.729436337947845459e-01,5.224681496620178223e-01,4.333402514457702637e-01,4.077625274658203125e-01,4.085571169853210449e-01,4.585523605346679688e-01,5.573101639747619629e-01,7.569497823715209961e-01,9.808986783027648926e-01,1.000000000000000000e+00,8.739472627639770508e-01,7.997972965240478516e-01,7.562353610992431641e-01,7.320463657379150391e-01,7.089390754699707031e-01,1.000000000000000000e+00,9.407955408096313477e-01
1.493008434772491455e-01,1.493008434772491455e-01,1.499764174222946167e-01,1.534743905067443848e-01,1.597675681114196777e-01,1.719574034214019775e-01,1.920898258686065674e-01,2.321248054504394531e-01,3.275032639503479004e-01,4.190422892570495605e-01,4.697156846523284912e-01,5.844130516052246094e-01,8.291105031967163086e-01,9.406412243843078613e-01,8.144097328186035156e-01,8.705079555511474609e-01,1.000000000000000000e+00,4.249711632728576660e-01,3.249467313289642334e-01,2.631499171257019043e-01,2.355830967426300049e-01,2.105439454317092896e-01,1.889058053493499756e-01,1.748721450567245483e-01,1.677917242050170898e-01,1.559249013662338257e-01,1.559249013662338257e-01,1.559249013662338257e-01,1.559249013662338257e-01,1.597675681114196777e-01,1.635199636220932007e-01,1.641370207071304321e-01,1.709254980087280273e-01,1.844380348920822144e-01,1.920898258686065674e-01,1.719574034214019775e-01,1.597675681114196777e-01,1.534743905067443848e-01,1.499764174222946167e-01,1.493008434772491455e-01,5.114570856094360352e-01,1.000000000000000000e+00
9.217826724052429199e-01,8.152672052383422852e-01,7.392364740371704102e-01,6.995797157287597656e-01,6.658101677894592285e-01,2.765331566333770752e-01,2.153603732585906982e-01,1.745064109563827515e-01,1.533930003643035889e-01,1.414213627576828003e-01,1.285139620304107666e-01,1.212678104639053345e-01,1.176696792244911194e-01,1.157310009002685547e-01,1.157310009002685547e-01,1.190079674124717712e-01,1.197659894824028015e-01,1.293911933898925781e-01,1.340291053056716919e-01,1.371988654136657715e-01,1.426954418420791626e-01,1.547147482633590698e-01,1.626978367567062378e-01,1.654556244611740112e-01,1.587564796209335327e-01,1.522084772586822510e-01,1.399741470813751221e-01,1.325011700391769409e-01,1.256656497716903687e-01,1.212678104639053345e-01,1.210811063647270203e-01,1.212678104639053345e-01,1.256656497716903687e-01,1.293911933898925781e-01,1.386750489473342896e-01,1.522084772586822510e-01,1.829867810010910034e-01,1.000000000000000000e+00,9.645527601242065430e-01,9.464389085769653320e-01,4.333333373069763184e-01,7.474482655525207520e-01
4.430630207061767578e-01,3.732387423515319824e-01,3.343326151371002197e-01,3.181935250759124756e-01,2.985724210739135742e-01,2.929502725601196289e-01,2.857670783996582031e-01,2.867352366447448730e-01,2.885017395019531250e-01,3.130716383457183838e-01,3.556213080883026123e-01,3.588536977767944336e-01,3.678788840770721436e-01,3.743508756160736084e-01,3.002693057060241699e-01,2.772347927093505859e-01,2.772347927093505859e-01,2.923189103603363037e-01,3.252286314964294434e-01,4.487601518630981445e-01,5.966031551361083984e-01,7.135766744613647461e-01,6.020749211311340332e-01,3.223757147789001465e-01,3.066619932651519775e-01,3.066619932651519775e-01,3.743508756160736084e-01,4.653340578079223633e-01,3.343326151371002197e-01,2.993449270725250244e-01,2.979529798030853271e-01,3.099578917026519775e-01,4.286506175994873047e-01,6.082572937011718750e-01,7.758479118347167969e-01,1.000000000000000000e+00,9.456354379653930664e-01,9.058189988136291504e-01,8.746889829635620117e-01,8.588622212409973145e-01,1.000000000000000000e+00,8.342978954315185547e-01
2.178193181753158569e-01,2.244480550289154053e-01,2.264384627342224121e-01,2.326934188604354858e-01,2.427604347467422485e-01,2.640114426612854004e-01,2.961602509021759033e-01,2.667170166969299316e-01,2.348687648773193359e-01,2.178193181753158569e-01,2.178193181753158569e-01,2.332070916891098022e-01,2.690620720386505127e-01,3.569009006023406982e-01,7.117872834205627441e-01,8.033226728439331055e-01,7.445305585861206055e-01,8.288359642028808594e-01,1.000000000000000000e+00,6.850599646568298340e-01,4.028883278369903564e-01,3.687733411788940430e-01,3.474724590778350830e-01,3.220023810863494873e-01,2.960592210292816162e-01,2.743469476699829102e-01,2.525447905063629150e-01,2.389098107814788818e-01,2.299778163433074951e-01,2.264384627342224121e-01,2.321785986423492432e-01,2.571229934692382812e-01,2.935222685337066650e-01,3.080430328845977783e-01,2.685055732727050781e-01,2.510001659393310547e-01,2.356317341327667236e-01,2.232452929019927979e-01,2.187785804271697998e-01,2.178193181753158569e-01,9.510564804077148438e-01,1.000000000000000000e+00
