2.330557107925415039e-01,2.402283251285552979e-01,2.733790576457977295e-01,2.694706618785858154e-01,2.314570695161819458e-01,2.112067341804504395e-01,1.987869590520858765e-01,2.085531204938888550e-01,2.480497360229492188e-01,1.000000000000000000e+00,3.878491818904876709e-01,2.480497360229492188e-01,2.150641381740570068e-01,2.112067341804504395e-01,2.218624204397201538e-01,1.000000000000000000e+00,6.655261516571044922e-01
5.009045004844665527e-01,1.000000000000000000e+00,3.056254386901855469e-01,2.229825407266616821e-01,2.124210894107818604e-01,2.587770521640777588e-01,2.309600114822387695e-01,2.124210894107818604e-01,2.124210894107818604e-01,2.309600114822387695e-01,3.167091012001037598e-01,2.124210894107818604e-01,1.966845989227294922e-01,2.198673933744430542e-01,3.026961982250213623e-01,9.419174790382385254e-01,1.000000000000000000e+00
4.077062308788299561e-01,8.237283229827880859e-01,1.000000000000000000e+00,3.820458054542541504e-01,2.477887719869613647e-01,2.656444013118743896e-01,3.959992825984954834e-01,8.745841383934020996e-01,8.732728958129882812e-01,9.455629587173461914e-01,2.957275211811065674e-01,1.870345026254653931e-01,1.770962625741958618e-01,1.863884478807449341e-01,2.309052795171737671e-01,5.572458505630493164e-01,8.256290555000305176e-01
4.543288052082061768e-01,8.409919142723083496e-01,1.000000000000000000e+00,2.905319333076477051e-01,2.315345555543899536e-01,2.351887226104736328e-01,2.572606205940246582e-01,2.379861176013946533e-01,2.434845268726348877e-01,2.685405611991882324e-01,3.759676218032836914e-01,3.192918896675109863e-01,2.256324738264083862e-01,2.321384400129318237e-01,2.876261174678802490e-01,1.000000000000000000e+00,1.000000000000000000e+00
2.205446958541870117e-01,2.270486354827880859e-01,4.289604127407073975e-01,4.008965790271759033e-01,3.034707307815551758e-01,2.263798564672470093e-01,2.306265085935592651e-01,2.926871478557586670e-01,5.997037887573242188e-01,1.000000000000000000e+00,5.639771223068237305e-01,3.041195571422576904e-01,2.142680287361145020e-01,2.453435659408569336e-01,2.791649997234344482e-01,8.848550319671630859e-01,7.630282044410705566e-01
2.268274575471878052e-01,3.462294340133666992e-01,7.313877940177917480e-01,9.182924628257751465e-01,4.957250952720642090e-01,4.808980524539947510e-01,5.845479369163513184e-01,8.742016553878784180e-01,8.961334824562072754e-01,1.000000000000000000e+00,1.861085593700408936e-01,1.383768320083618164e-01,1.109312102198600769e-01,1.235964521765708923e-01,1.465673595666885376e-01,3.592880070209503174e-01,7.669010758399963379e-01
9.160096049308776855e-01,1.000000000000000000e+00,8.950908780097961426e-01,4.032233655452728271e-01,3.502628803253173828e-01,4.020434617996215820e-01,4.536733031272888184e-01,3.936853110790252686e-01,3.820497393608093262e-01,3.996732532978057861e-01,6.196504831314086914e-01,3.820497393608093262e-01,3.319846093654632568e-01,3.776725828647613525e-01,5.423840880393981934e-01,1.000000000000000000e+00,1.000000000000000000e+00
2.321148961782455444e-01,4.348300695419311523e-01,3.121532797813415527e-01,2.833892107009887695e-01,2.748096585273742676e-01,2.311208248138427734e-01,2.476636022329330444e-01,4.028357863426208496e-01,9.310350418090820312e-01,1.000000000000000000e+00,5.857174992561340332e-01,4.040912389755249023e-01,3.460164666175842285e-01,2.502531409263610840e-01,2.258811295032501221e-01,7.579980492591857910e-01,7.300609350204467773e-01
6.664760708808898926e-01,1.000000000000000000e+00,4.909238815307617188e-01,3.054896891117095947e-01,2.734313607215881348e-01,3.072123825550079346e-01,3.609245121479034424e-01,3.100622892379760742e-01,2.944945991039276123e-01,3.152666985988616943e-01,4.994499683380126953e-01,2.908883988857269287e-01,2.821390330791473389e-01,3.183208703994750977e-01,4.632695615291595459e-01,1.000000000000000000e+00,1.000000000000000000e+00
2.649994790554046631e-01,3.664056956768035889e-01,2.635928094387054443e-01,2.604396641254425049e-01,2.602809965610504150e-01,2.317353188991546631e-01,2.472586035728454590e-01,4.190009534358978271e-01,8.846192359924316406e-01,1.000000000000000000e+00,4.588125050067901611e-01,3.186482191085815430e-01,2.235698401927947998e-01,2.378925383090972900e-01,2.272351682186126709e-01,8.830582499504089355e-01,6.995113492012023926e-01
