2.330557107925415039e-01,2.330557107925415039e-01,2.348694056272506714e-01,2.402283251285552979e-01,2.489036023616790771e-01,2.605642080307006836e-01,2.733790576457977295e-01,2.780920267105102539e-01,2.801822423934936523e-01,2.694706618785858154e-01,2.574926018714904785e-01,2.476216852664947510e-01,2.314570695161819458e-01,2.218624204397201538e-01,2.182468324899673462e-01,2.112067341804504395e-01,2.070215046405792236e-01,1.999840885400772095e-01,1.987869590520858765e-01,1.987869590520858765e-01,2.085531204938888550e-01,2.085531204938888550e-01,2.123338431119918823e-01,2.331694811582565308e-01,2.480497360229492188e-01,3.413695693016052246e-01,9.470408558845520020e-01,1.000000000000000000e+00,7.371307611465454102e-01,5.253859162330627441e-01,3.878491818904876709e-01,3.128296732902526855e-01,2.702568769454956055e-01,2.480497360229492188e-01,2.276444435119628906e-01,2.165388911962509155e-01,2.150641381740570068e-01,2.100735753774642944e-01,2.112067341804504395e-01,2.112067341804504395e-01,2.127082198858261108e-01,2.182468324899673462e-01,2.218624204397201538e-01,2.303083986043930054e-01,2.330557107925415039e-01,1.000000000000000000e+00,6.655261516571044922e-01
4.791574180126190186e-01,6.763878464698791504e-01,8.634098172187805176e-01,9.565843939781188965e-01,1.000000000000000000e+00,3.583191335201263428e-01,2.923565208911895752e-01,2.538365423679351807e-01,2.270383089780807495e-01,2.133016139268875122e-01,2.042314857244491577e-01,2.030692398548126221e-01,2.031987011432647705e-01,2.147760689258575439e-01,2.276167422533035278e-01,2.475420981645584106e-01,2.627958357334136963e-01,2.375669181346893311e-01,2.209327369928359985e-01,2.111951857805252075e-01,2.062815427780151367e-01,2.031987011432647705e-01,2.030692398548126221e-01,2.030692398548126221e-01,2.031987011432647705e-01,2.062815427780151367e-01,2.111951857805252075e-01,2.209327369928359985e-01,2.375669181346893311e-01,2.627958357334136963e-01,3.029589653015136719e-01,2.695150077342987061e-01,2.234185338020324707e-01,2.031987011432647705e-01,1.907827705144882202e-01,1.882851421833038330e-01,1.881454139947891235e-01,1.881454139947891235e-01,1.914707720279693604e-01,2.103217095136642456e-01,2.277322560548782349e-01,2.437952905893325806e-01,2.895544469356536865e-01,3.307636380195617676e-01,3.898836374282836914e-01,9.419174790382385254e-01,1.000000000000000000e+00
4.077062308788299561e-01,5.495913624763488770e-01,7.005942463874816895e-01,8.237283229827880859e-01,8.955728411674499512e-01,9.495094418525695801e-01,1.000000000000000000e+00,9.590530991554260254e-01,8.269437551498413086e-01,3.820458054542541504e-01,2.765460014343261719e-01,2.635930776596069336e-01,2.477887719869613647e-01,2.468132227659225464e-01,2.468132227659225464e-01,2.656444013118743896e-01,2.813031971454620361e-01,3.265493810176849365e-01,3.959992825984954834e-01,5.010243058204650879e-01,7.397877573966979980e-01,8.745841383934020996e-01,8.677300214767456055e-01,8.677300214767456055e-01,8.732728958129882812e-01,8.898977041244506836e-01,9.205468297004699707e-01,9.455629587173461914e-01,4.992153048515319824e-01,3.657535016536712646e-01,2.957275211811065674e-01,2.468132227659225464e-01,2.112630754709243774e-01,1.870345026254653931e-01,1.787910014390945435e-01,1.774365156888961792e-01,1.770962625741958618e-01,1.770962625741958618e-01,1.801353245973587036e-01,1.863884478807449341e-01,1.943098902702331543e-01,2.132521420717239380e-01,2.309052795171737671e-01,2.468132227659225464e-01,3.145065307617187500e-01,5.572458505630493164e-01,8.256290555000305176e-01
4.322836399078369141e-01,5.346025228500366211e-01,6.157359480857849121e-01,8.001849055290222168e-01,8.037480711936950684e-01,1.000000000000000000e+00,9.514775276184082031e-01,4.702025949954986572e-01,3.400221467018127441e-01,2.764346003532409668e-01,2.486076802015304565e-01,2.256228178739547729e-01,2.202999144792556763e-01,2.130680233240127563e-01,2.125807553529739380e-01,2.237767875194549561e-01,2.377088665962219238e-01,2.459048330783843994e-01,2.447776943445205688e-01,2.368347644805908203e-01,2.306731939315795898e-01,2.264384478330612183e-01,2.256228178739547729e-01,2.256228178739547729e-01,2.316700518131256104e-01,2.353706955909729004e-01,2.428874820470809937e-01,2.555103302001953125e-01,2.743006050586700439e-01,3.061791658401489258e-01,3.577247560024261475e-01,4.014652669429779053e-01,3.752063810825347900e-01,3.037990629673004150e-01,2.507765591144561768e-01,2.248554825782775879e-01,2.146842330694198608e-01,2.132301926612854004e-01,2.173512279987335205e-01,2.208745032548904419e-01,2.371750771999359131e-01,2.555554211139678955e-01,2.736697793006896973e-01,2.980943024158477783e-01,3.638882040977478027e-01,1.000000000000000000e+00,1.000000000000000000e+00
2.036117464303970337e-01,2.036117464303970337e-01,2.049402743577957153e-01,2.096163183450698853e-01,2.237512320280075073e-01,2.775292396545410156e-01,3.960257470607757568e-01,3.778912127017974854e-01,3.794269859790802002e-01,3.701165914535522461e-01,3.201269507408142090e-01,3.101204931735992432e-01,2.801709175109863281e-01,2.350739389657974243e-01,2.214872539043426514e-01,2.089988887310028076e-01,2.049402743577957153e-01,2.056955844163894653e-01,2.129195034503936768e-01,2.183729410171508789e-01,2.363349795341491699e-01,2.702152431011199951e-01,3.217376470565795898e-01,3.864130675792694092e-01,5.536597967147827148e-01,8.335340619087219238e-01,8.687444925308227539e-01,9.232221245765686035e-01,1.000000000000000000e+00,9.886013865470886230e-01,5.206761360168457031e-01,3.956339657306671143e-01,3.268385827541351318e-01,2.807699143886566162e-01,2.301852852106094360e-01,2.074472904205322266e-01,1.978169828653335571e-01,1.961769461631774902e-01,2.024660557508468628e-01,2.265066206455230713e-01,2.582823038101196289e-01,2.777154445648193359e-01,2.577313184738159180e-01,2.257636934518814087e-01,2.085036337375640869e-01,8.848550319671630859e-01,7.630282044410705566e-01
2.184647023677825928e-01,2.456069439649581909e-01,2.906568348407745361e-01,3.334645032882690430e-01,6.780501604080200195e-01,6.714142560958862305e-01,7.044227123260498047e-01,9.997293353080749512e-01,1.000000000000000000e+00,8.844364881515502930e-01,6.726954579353332520e-01,5.120569467544555664e-01,4.774485230445861816e-01,4.591671526432037354e-01,4.456264674663543701e-01,4.631681144237518311e-01,4.762619435787200928e-01,5.346211194992065430e-01,5.629965662956237793e-01,6.567065715789794922e-01,7.410822510719299316e-01,8.419712185859680176e-01,8.490127921104431152e-01,8.490127921104431152e-01,8.630945086479187012e-01,8.812597393989562988e-01,9.121249914169311523e-01,9.631316065788269043e-01,9.511798620223999023e-01,3.425623178482055664e-01,1.792470365762710571e-01,1.576308012008666992e-01,1.499524265527725220e-01,1.332750916481018066e-01,1.088939979672431946e-01,1.068413555622100830e-01,1.068413555622100830e-01,1.068413555622100830e-01,1.109086498618125916e-01,1.190396547317504883e-01,1.240988001227378845e-01,1.323489248752593994e-01,1.411636620759963989e-01,1.576308012008666992e-01,1.803416907787322998e-01,3.592880070209503174e-01,7.669010758399963379e-01
6.664760708808898926e-01,8.085217475891113281e-01,8.480781316757202148e-01,1.000000000000000000e+00,8.640553355216979980e-01,8.298355340957641602e-01,4.909238815307617188e-01,3.940136134624481201e-01,3.271780610084533691e-01,3.054896891117095947e-01,2.838484942913055420e-01,2.813585400581359863e-01,2.734313607215881348e-01,2.777401506900787354e-01,2.943452298641204834e-01,3.072123825550079346e-01,3.388005495071411133e-01,3.794575631618499756e-01,3.609245121479034424e-01,3.323790729045867920e-01,3.238001167774200439e-01,3.100622892379760742e-01,3.001157939434051514e-01,2.944945991039276123e-01,2.944945991039276123e-01,2.944945991039276123e-01,3.027420341968536377e-01,3.152666985988616943e-01,3.281176388263702393e-01,4.262889027595520020e-01,4.994499683380126953e-01,3.904254734516143799e-01,3.184590041637420654e-01,2.908883988857269287e-01,2.819831073284149170e-01,2.821390330791473389e-01,2.821390330791473389e-01,2.852395474910736084e-01,3.020148277282714844e-01,3.183208703994750977e-01,3.545316159725189209e-01,3.862351477146148682e-01,4.632695615291595459e-01,5.642780661582946777e-01,6.247173547744750977e-01,1.000000000000000000e+00,1.000000000000000000e+00
2.649994790554046631e-01,5.694497227668762207e-01,4.257492125034332275e-01,3.664056956768035889e-01,3.213590681552886963e-01,2.782308757305145264e-01,2.635928094387054443e-01,2.574084103107452393e-01,2.583694756031036377e-01,2.604396641254425049e-01,2.750953733921051025e-01,2.726822197437286377e-01,2.602809965610504150e-01,2.447397708892822266e-01,2.345701009035110474e-01,2.317353188991546631e-01,2.317353188991546631e-01,2.445709258317947388e-01,2.472586035728454590e-01,2.764435112476348877e-01,3.021458685398101807e-01,4.190009534358978271e-01,7.118229866027832031e-01,8.909473419189453125e-01,8.846192359924316406e-01,8.864851593971252441e-01,9.085770249366760254e-01,1.000000000000000000e+00,7.836418151855468750e-01,5.914403796195983887e-01,4.588125050067901611e-01,3.986925184726715088e-01,3.549526929855346680e-01,3.186482191085815430e-01,2.570872604846954346e-01,2.244917899370193481e-01,2.235698401927947998e-01,2.235698401927947998e-01,2.272351682186126709e-01,2.378925383090972900e-01,2.317353188991546631e-01,2.279611676931381226e-01,2.272351682186126709e-01,2.272351682186126709e-01,2.336879223585128784e-01,8.830582499504089355e-01,6.995113492012023926e-01
4.454649388790130615e-01,6.203067898750305176e-01,5.128590464591979980e-01,4.384006261825561523e-01,3.981665372848510742e-01,3.595390021800994873e-01,3.352465331554412842e-01,3.224903047084808350e-01,3.137499392032623291e-01,3.137499392032623291e-01,3.185332119464874268e-01,3.160734772682189941e-01,3.118786513805389404e-01,2.971408367156982422e-01,2.879701852798461914e-01,2.879701852798461914e-01,3.004062175750732422e-01,3.149912953376770020e-01,3.342264592647552490e-01,3.843270838260650635e-01,4.405096769332885742e-01,5.946919918060302734e-01,8.030430078506469727e-01,1.000000000000000000e+00,9.727005362510681152e-01,9.404202699661254883e-01,9.338093996047973633e-01,9.629730582237243652e-01,8.160583376884460449e-01,5.661164522171020508e-01,4.492812752723693848e-01,4.111850857734680176e-01,3.546210527420043945e-01,3.265488445758819580e-01,2.989412248134613037e-01,2.850759327411651611e-01,2.879701852798461914e-01,3.004062175750732422e-01,3.101533949375152588e-01,3.283365368843078613e-01,3.457053601741790771e-01,3.847076892852783203e-01,4.292932450771331787e-01,4.386231303215026855e-01,4.363932013511657715e-01,1.000000000000000000e+00,7.214560508728027344e-01
7.136798501014709473e-01,8.572905659675598145e-01,1.000000000000000000e+00,8.578637242317199707e-01,7.572050690650939941e-01,7.000333666801452637e-01,4.714117646217346191e-01,3.574849963188171387e-01,2.946437597274780273e-01,2.726583778858184814e-01,2.372323423624038696e-01,2.351513206958770752e-01,2.294650673866271973e-01,2.321271598339080811e-01,2.383949309587478638e-01,2.392952740192413330e-01,2.662741839885711670e-01,2.950605154037475586e-01,3.414870798587799072e-01,2.950605154037475586e-01,2.629071772098541260e-01,2.513175010681152344e-01,2.508280575275421143e-01,2.306668013334274292e-01,2.186331301927566528e-01,2.156622409820556641e-01,2.140896022319793701e-01,2.140896022319793701e-01,2.177884280681610107e-01,2.228085398674011230e-01,2.494772076606750488e-01,3.697355091571807861e-01,2.984765172004699707e-01,2.591410577297210693e-01,2.441248744726181030e-01,2.398082315921783447e-01,2.431160807609558105e-01,2.489841729402542114e-01,2.524152100086212158e-01,2.660433351993560791e-01,2.853212356567382812e-01,3.159750998020172119e-01,3.901118636131286621e-01,4.716072082519531250e-01,5.620176792144775391e-01,9.593766927719116211e-01,1.000000000000000000e+00
6.563894152641296387e-01,8.168352246284484863e-01,8.236627578735351562e-01,1.000000000000000000e+00,8.961693644523620605e-01,8.261269330978393555e-01,4.963151514530181885e-01,3.954650461673736572e-01,3.423919081687927246e-01,2.966949343681335449e-01,2.756767570972442627e-01,2.732585072517395020e-01,2.734102606773376465e-01,2.805986106395721436e-01,2.858712971210479736e-01,3.031951785087585449e-01,3.290468156337738037e-01,3.640029430389404297e-01,3.265156447887420654e-01,3.140822052955627441e-01,2.965550720691680908e-01,2.829541563987731934e-01,2.734102606773376465e-01,2.666507661342620850e-01,2.540634572505950928e-01,2.540634572505950928e-01,2.565009593963623047e-01,2.655595242977142334e-01,2.858712971210479736e-01,3.172362744808197021e-01,4.387290775775909424e-01,3.791854977607727051e-01,3.092908561229705811e-01,2.734102606773376465e-01,2.643068730831146240e-01,2.590757012367248535e-01,2.592357695102691650e-01,2.647773027420043945e-01,2.805986106395721436e-01,3.027844429016113281e-01,3.315586447715759277e-01,3.671800792217254639e-01,4.246022403240203857e-01,5.192710161209106445e-01,5.810269117355346680e-01,1.000000000000000000e+00,1.000000000000000000e+00
