2.623326778411865234e-01,3.393690288066864014e-01,1.000000000000000000e+00,3.340907990932464600e-01,3.129963576793670654e-01,8.020576834678649902e-01,1.000000000000000000e+00
1.000000000000000000e+00,4.401094019412994385e-01,4.241965413093566895e-01,5.634523034095764160e-01,4.978463649749755859e-01,1.000000000000000000e+00,8.382330536842346191e-01
2.366258800029754639e-01,4.007929861545562744e-01,1.000000000000000000e+00,2.718749940395355225e-01,2.693517506122589111e-01,6.751539111137390137e-01,1.000000000000000000e+00
1.000000000000000000e+00,4.852131903171539307e-01,6.086439490318298340e-01,7.471764683723449707e-01,4.437682628631591797e-01,1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,3.772074580192565918e-01,3.544169664382934570e-01,7.009490132331848145e-01,4.056076407432556152e-01,1.000000000000000000e+00,8.373332619667053223e-01
2.730036973953247070e-01,3.823466300964355469e-01,1.000000000000000000e+00,2.886507511138916016e-01,3.250043988227844238e-01,8.373820781707763672e-01,1.000000000000000000e+00
1.000000000000000000e+00,5.244423151016235352e-01,5.638839006423950195e-01,5.994167923927307129e-01,6.202722787857055664e-01,1.000000000000000000e+00,8.033643960952758789e-01
2.610855698585510254e-01,3.514972329139709473e-01,1.000000000000000000e+00,3.047940433025360107e-01,2.855494022369384766e-01,7.862840890884399414e-01,1.000000000000000000e+00
1.000000000000000000e+00,6.749485731124877930e-01,6.314212679862976074e-01,6.954568028450012207e-01,7.199310064315795898e-01,1.000000000000000000e+00,8.005523085594177246e-01
2.909837365150451660e-01,3.286779522895812988e-01,1.000000000000000000e+00,3.553552627563476562e-01,3.668767511844635010e-01,9.332597851753234863e-01,1.000000000000000000e+00
1.000000000000000000e+00,3.711571991443634033e-01,4.269102811813354492e-01,7.125958800315856934e-01,4.464822709560394287e-01,1.000000000000000000e+00,7.993330955505371094e-01
3.104576468467712402e-01,2.614881694316864014e-01,1.000000000000000000e+00,2.959289848804473877e-01,3.009954988956451416e-01,9.436257481575012207e-01,1.000000000000000000e+00
1.000000000000000000e+00,2.697950005531311035e-01,3.968121409416198730e-01,4.677368402481079102e-01,2.613095641136169434e-01,1.000000000000000000e+00,6.849461197853088379e-01
6.127946376800537109e-01,6.147609353065490723e-01,7.364874482154846191e-01,1.000000000000000000e+00,6.459422707557678223e-01,9.573404192924499512e-01,1.000000000000000000e+00
1.000000000000000000e+00,2.535959482192993164e-01,3.743643164634704590e-01,4.627739489078521729e-01,2.861548662185668945e-01,1.000000000000000000e+00,6.763865947723388672e-01
6.893290877342224121e-01,6.363686919212341309e-01,9.123750329017639160e-01,1.000000000000000000e+00,6.415289044380187988e-01,9.448551535606384277e-01,1.000000000000000000e+00
1.000000000000000000e+00,2.505615055561065674e-01,3.734534084796905518e-01,4.182946383953094482e-01,2.675773501396179199e-01,1.000000000000000000e+00,6.817713975906372070e-01
8.271948695182800293e-01,6.546959877014160156e-01,9.123750329017639160e-01,1.000000000000000000e+00,6.415289044380187988e-01,9.696969985961914062e-01,1.000000000000000000e+00
1.000000000000000000e+00,2.539055049419403076e-01,3.280614018440246582e-01,4.193746745586395264e-01,2.700729966163635254e-01,1.000000000000000000e+00,6.565015316009521484e-01
8.244873881340026855e-01,6.245586872100830078e-01,8.882401585578918457e-01,1.000000000000000000e+00,6.488111019134521484e-01,9.142857193946838379e-01,1.000000000000000000e+00
1.000000000000000000e+00,6.153005361557006836e-01,7.738690972328186035e-01,7.593668699264526367e-01,5.608536005020141602e-01,1.000000000000000000e+00,8.314303159713745117e-01
2.121641188859939575e-01,2.625346481800079346e-01,1.000000000000000000e+00,2.251994013786315918e-01,2.597650289535522461e-01,6.817767024040222168e-01,1.000000000000000000e+00
1.000000000000000000e+00,3.227227628231048584e-01,3.370513021945953369e-01,3.443410396575927734e-01,3.113512396812438965e-01,1.000000000000000000e+00,8.719660043716430664e-01
7.211102843284606934e-01,5.356519818305969238e-01,1.000000000000000000e+00,8.770580291748046875e-01,6.057417392730712891e-01,8.299637436866760254e-01,1.000000000000000000e+00
1.000000000000000000e+00,1.993458718061447144e-01,3.155817389488220215e-01,3.234507739543914795e-01,1.868318021297454834e-01,1.000000000000000000e+00,4.814039766788482666e-01
1.000000000000000000e+00,4.142434597015380859e-01,5.084751844406127930e-01,7.827865481376647949e-01,4.338185787200927734e-01,8.733729720115661621e-01,8.107914328575134277e-01
2.429493516683578491e-01,4.925048053264617920e-01,1.000000000000000000e+00,2.849903702735900879e-01,2.898696064949035645e-01,6.277368068695068359e-01,1.000000000000000000e+00
1.000000000000000000e+00,3.757921159267425537e-01,4.120272397994995117e-01,5.302281379699707031e-01,3.757921159267425537e-01,1.000000000000000000e+00,8.693535327911376953e-01
4.538456201553344727e-01,4.403373897075653076e-01,5.042728781700134277e-01,1.000000000000000000e+00,7.100226879119873047e-01,6.575388908386230469e-01,1.000000000000000000e+00
1.000000000000000000e+00,3.772972822189331055e-01,4.317927062511444092e-01,4.096345305442810059e-01,4.410299658775329590e-01,1.000000000000000000e+00,8.609817624092102051e-01
2.194872051477432251e-01,2.129598557949066162e-01,2.635132074356079102e-01,1.000000000000000000e+00,4.034570157527923584e-01,6.108245253562927246e-01,1.000000000000000000e+00
7.887331247329711914e-01,4.598180949687957764e-01,1.000000000000000000e+00,7.294993996620178223e-01,5.233143568038940430e-01,1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,5.201921463012695312e-01,7.603385448455810547e-01,9.421290159225463867e-01,6.315167546272277832e-01,1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,5.210115313529968262e-01,7.743759751319885254e-01,5.180502533912658691e-01,6.431758999824523926e-01,1.000000000000000000e+00,8.552327156066894531e-01
1.622464358806610107e-01,3.358601629734039307e-01,1.000000000000000000e+00,1.886223852634429932e-01,1.894383579492568970e-01,5.570210218429565430e-01,1.000000000000000000e+00
1.000000000000000000e+00,5.675319433212280273e-01,8.595739006996154785e-01,8.133133649826049805e-01,7.232773303985595703e-01,1.000000000000000000e+00,8.573508262634277344e-01
1.867517381906509399e-01,3.256193995475769043e-01,1.000000000000000000e+00,2.303645312786102295e-01,2.138880938291549683e-01,6.625693440437316895e-01,1.000000000000000000e+00
1.000000000000000000e+00,5.666059255599975586e-01,9.286227226257324219e-01,5.722181797027587891e-01,7.222411036491394043e-01,1.000000000000000000e+00,8.607685565948486328e-01
2.124176621437072754e-01,2.889192700386047363e-01,1.000000000000000000e+00,2.740928828716278076e-01,2.421934008598327637e-01,7.708563208580017090e-01,1.000000000000000000e+00
1.000000000000000000e+00,5.489446520805358887e-01,9.058583378791809082e-01,5.029098391532897949e-01,6.772825121879577637e-01,1.000000000000000000e+00,8.577502369880676270e-01
2.230385392904281616e-01,2.722345888614654541e-01,1.000000000000000000e+00,2.889192700386047363e-01,2.421934008598327637e-01,7.794583439826965332e-01,1.000000000000000000e+00
1.000000000000000000e+00,6.052052378654479980e-01,9.286227226257324219e-01,5.476328134536743164e-01,7.011719346046447754e-01,1.000000000000000000e+00,8.598684072494506836e-01
2.242433130741119385e-01,2.772235572338104248e-01,1.000000000000000000e+00,2.843304276466369629e-01,2.567225992679595947e-01,7.784087061882019043e-01,1.000000000000000000e+00
1.000000000000000000e+00,4.813778400421142578e-01,8.047499060630798340e-01,6.239256262779235840e-01,6.136026382446289062e-01,1.000000000000000000e+00,8.320263624191284180e-01
1.683930605649948120e-01,2.732336521148681641e-01,1.000000000000000000e+00,3.328160345554351807e-01,3.250711262226104736e-01,9.325359463691711426e-01,1.000000000000000000e+00
1.000000000000000000e+00,6.115334630012512207e-01,7.383626699447631836e-01,6.575248837471008301e-01,6.115334630012512207e-01,1.000000000000000000e+00,7.792201042175292969e-01
6.790997833013534546e-02,1.031275615096092224e-01,1.000000000000000000e+00,2.853274643421173096e-01,1.031275615096092224e-01,9.289997816085815430e-01,1.000000000000000000e+00
1.000000000000000000e+00,6.691999435424804688e-01,8.233753442764282227e-01,8.036156296730041504e-01,7.735766172409057617e-01,1.000000000000000000e+00,8.315723538398742676e-01
2.502070069313049316e-01,2.615384757518768311e-01,1.000000000000000000e+00,3.199482262134552002e-01,3.063431978225708008e-01,8.230215311050415039e-01,1.000000000000000000e+00
1.000000000000000000e+00,6.385233402252197266e-01,7.861264944076538086e-01,7.672606706619262695e-01,6.885027289390563965e-01,1.000000000000000000e+00,8.096246719360351562e-01
2.017967849969863892e-01,2.655220925807952881e-01,1.000000000000000000e+00,3.123695552349090576e-01,3.358618021011352539e-01,8.792349100112915039e-01,1.000000000000000000e+00
1.000000000000000000e+00,6.883721351623535156e-01,8.650814890861511230e-01,8.650814890861511230e-01,8.084520697593688965e-01,1.000000000000000000e+00,8.423553705215454102e-01
2.903837561607360840e-01,2.648707330226898193e-01,1.000000000000000000e+00,3.416176736354827881e-01,3.270912170410156250e-01,8.214285969734191895e-01,1.000000000000000000e+00
1.000000000000000000e+00,5.694166421890258789e-01,6.257231235504150391e-01,5.142670273780822754e-01,5.357787013053894043e-01,1.000000000000000000e+00,7.874200940132141113e-01
2.361358255147933960e-01,3.341039717197418213e-01,2.277442365884780884e-01,1.000000000000000000e+00,2.064198404550552368e-01,8.656608462333679199e-01,1.000000000000000000e+00
1.000000000000000000e+00,6.383003592491149902e-01,7.528203129768371582e-01,7.336301207542419434e-01,7.336301207542419434e-01,1.000000000000000000e+00,8.344037532806396484e-01
2.671530544757843018e-01,2.760937213897705078e-01,1.000000000000000000e+00,3.350379168987274170e-01,3.270912170410156250e-01,8.571428656578063965e-01,1.000000000000000000e+00
1.000000000000000000e+00,6.886155009269714355e-01,8.877075910568237305e-01,5.753600597381591797e-01,5.807179212570190430e-01,1.000000000000000000e+00,7.809708714485168457e-01
2.157588750123977661e-01,3.318552672863006592e-01,2.257791906595230103e-01,1.000000000000000000e+00,2.141929417848587036e-01,9.411764740943908691e-01,1.000000000000000000e+00
1.000000000000000000e+00,7.969900369644165039e-01,9.913791418075561523e-01,6.583892703056335449e-01,6.687378287315368652e-01,1.000000000000000000e+00,7.941834926605224609e-01
2.285758405923843384e-01,3.237130343914031982e-01,2.345471084117889404e-01,1.000000000000000000e+00,2.089361697435379028e-01,9.791923761367797852e-01,1.000000000000000000e+00
1.000000000000000000e+00,6.781688332557678223e-01,9.197102785110473633e-01,5.835959315299987793e-01,5.473252534866333008e-01,1.000000000000000000e+00,8.154381513595581055e-01
2.069470286369323730e-01,2.930819392204284668e-01,2.270915955305099487e-01,1.000000000000000000e+00,1.965126693248748779e-01,9.846231937408447266e-01,1.000000000000000000e+00
9.214963316917419434e-01,5.423261523246765137e-01,5.774343013763427734e-01,1.000000000000000000e+00,5.774343013763427734e-01,1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,3.251547813415527344e-01,5.085716247558593750e-01,3.251547813415527344e-01,3.614815771579742432e-01,1.000000000000000000e+00,7.299519777297973633e-01
3.152623474597930908e-01,3.827520906925201416e-01,1.000000000000000000e+00,5.390702486038208008e-01,3.827520906925201416e-01,8.370267152786254883e-01,1.000000000000000000e+00
1.000000000000000000e+00,3.337591588497161865e-01,5.959750413894653320e-01,8.180978894233703613e-01,3.805440068244934082e-01,1.000000000000000000e+00,7.706859111785888672e-01
2.584119141101837158e-01,4.261133968830108643e-01,1.000000000000000000e+00,3.975087404251098633e-01,2.675418257713317871e-01,8.148148059844970703e-01,1.000000000000000000e+00
1.000000000000000000e+00,4.024053215980529785e-01,4.782920479774475098e-01,4.054978191852569580e-01,3.556451201438903809e-01,1.000000000000000000e+00,7.912762761116027832e-01
2.443087548017501831e-01,3.968366682529449463e-01,1.000000000000000000e+00,3.203155398368835449e-01,2.532316744327545166e-01,6.956608891487121582e-01,1.000000000000000000e+00
1.000000000000000000e+00,2.956794202327728271e-01,4.874889254570007324e-01,4.026885628700256348e-01,2.831470966339111328e-01,1.000000000000000000e+00,6.939105391502380371e-01
3.447736799716949463e-01,3.130412995815277100e-01,1.000000000000000000e+00,5.095489025115966797e-01,3.527344465255737305e-01,9.142857193946838379e-01,1.000000000000000000e+00
1.000000000000000000e+00,2.738216817378997803e-01,3.821685314178466797e-01,4.788888096809387207e-01,2.838225066661834717e-01,1.000000000000000000e+00,6.249237656593322754e-01
9.059753417968750000e-01,6.228142380714416504e-01,8.248468637466430664e-01,1.000000000000000000e+00,6.664403676986694336e-01,8.888888955116271973e-01,1.000000000000000000e+00
1.000000000000000000e+00,4.138236343860626221e-01,4.680411219596862793e-01,8.125000000000000000e-01,4.743416607379913330e-01,1.000000000000000000e+00,7.946231961250305176e-01
2.078396528959274292e-01,4.393311440944671631e-01,1.000000000000000000e+00,3.701498210430145264e-01,2.112658023834228516e-01,5.579531788825988770e-01,1.000000000000000000e+00
1.000000000000000000e+00,4.385835826396942139e-01,5.031456351280212402e-01,7.250440716743469238e-01,4.933333396911621094e-01,1.000000000000000000e+00,8.068015575408935547e-01
2.185063064098358154e-01,3.636724352836608887e-01,1.000000000000000000e+00,3.636724352836608887e-01,2.259456813335418701e-01,5.676892995834350586e-01,1.000000000000000000e+00
3.225892186164855957e-01,3.417966067790985107e-01,1.000000000000000000e+00,4.887647628784179688e-01,3.500311970710754395e-01,1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,3.066758215427398682e-01,5.035028457641601562e-01,3.672320842742919922e-01,4.627777338027954102e-01,9.263347983360290527e-01,6.689473390579223633e-01
1.000000000000000000e+00,3.740328550338745117e-01,4.476270675659179688e-01,4.618651866912841797e-01,4.556907415390014648e-01,1.000000000000000000e+00,7.169995903968811035e-01
2.137774229049682617e-01,2.514366209506988525e-01,1.000000000000000000e+00,3.179362416267395020e-01,2.400629967451095581e-01,7.250809073448181152e-01,1.000000000000000000e+00
5.706103444099426270e-01,5.268619060516357422e-01,5.244423151016235352e-01,1.000000000000000000e+00,5.808277726173400879e-01,1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,2.108089476823806763e-01,3.626394271850585938e-01,4.390060305595397949e-01,2.289575338363647461e-01,7.741935253143310547e-01,6.052550077438354492e-01
3.433679640293121338e-01,2.928755581378936768e-01,2.684006989002227783e-01,1.000000000000000000e+00,2.600079178810119629e-01,1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,3.330669999122619629e-01,4.803560376167297363e-01,3.118759393692016602e-01,2.979041635990142822e-01,9.176861047744750977e-01,6.512865424156188965e-01
2.909590005874633789e-01,2.647233009338378906e-01,2.669923901557922363e-01,1.000000000000000000e+00,2.607048451900482178e-01,1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,3.162277638912200928e-01,4.560701847076416016e-01,3.124099969863891602e-01,2.774166464805603027e-01,8.936645984649658203e-01,6.545971035957336426e-01
3.385370671749114990e-01,3.168062567710876465e-01,2.976010739803314209e-01,1.000000000000000000e+00,2.876357138156890869e-01,1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,4.598689377307891846e-01,6.463288068771362305e-01,4.101235866546630859e-01,3.917504251003265381e-01,9.535418152809143066e-01,6.775982975959777832e-01
1.000000000000000000e+00,3.484979867935180664e-01,4.834364652633666992e-01,3.164093792438507080e-01,3.079982995986938477e-01,1.000000000000000000e+00,6.841753125190734863e-01
2.670490443706512451e-01,2.857142984867095947e-01,2.983324825763702393e-01,1.000000000000000000e+00,2.592943608760833740e-01,9.724988937377929688e-01,1.000000000000000000e+00
5.973353385925292969e-01,5.406669378280639648e-01,5.603199005126953125e-01,1.000000000000000000e+00,5.406669378280639648e-01,1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,2.539401650428771973e-01,4.580554366111755371e-01,3.389859199523925781e-01,3.051980733871459961e-01,9.346706271171569824e-01,6.956097483634948730e-01
7.517415285110473633e-01,5.879775881767272949e-01,1.000000000000000000e+00,6.253665089607238770e-01,6.691713929176330566e-01,1.000000000000000000e+00,1.000000000000000000e+00
4.486173689365386963e-01,2.792631983757019043e-01,1.000000000000000000e+00,3.419520258903503418e-01,3.784146010875701904e-01,1.000000000000000000e+00,8.215503692626953125e-01
1.000000000000000000e+00,2.885391712188720703e-01,2.997456192970275879e-01,4.279947578907012939e-01,5.157164335250854492e-01,7.682949900627136230e-01,5.214667320251464844e-01
8.158912509679794312e-02,1.688945442438125610e-01,1.000000000000000000e+00,7.965393364429473877e-02,1.225959733128547668e-01,3.900449573993682861e-01,1.000000000000000000e+00
3.783555626869201660e-01,4.019950330257415771e-01,1.000000000000000000e+00,4.709939360618591309e-01,4.757656455039978027e-01,1.000000000000000000e+00,1.000000000000000000e+00
8.283626437187194824e-01,2.168726474046707153e-01,2.428214699029922485e-01,1.000000000000000000e+00,2.428214699029922485e-01,8.555828332901000977e-01,7.178656458854675293e-01
1.000000000000000000e+00,1.612524539232254028e-01,1.963419020175933838e-01,1.553698480129241943e-01,1.372814327478408813e-01,7.775732874870300293e-01,4.256798028945922852e-01
3.937115669250488281e-01,3.764835894107818604e-01,1.000000000000000000e+00,4.342539012432098389e-01,4.893415868282318115e-01,1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,2.462384551763534546e-01,2.623088955879211426e-01,9.568542242050170898e-01,2.696515917778015137e-01,8.310607671737670898e-01,7.154658436775207520e-01
1.000000000000000000e+00,1.596715450286865234e-01,1.849800199270248413e-01,1.383881717920303345e-01,1.404563635587692261e-01,7.683812379837036133e-01,4.367172122001647949e-01
3.580996990203857422e-01,3.774702250957489014e-01,1.000000000000000000e+00,4.409293532371520996e-01,4.589185118675231934e-01,1.000000000000000000e+00,1.000000000000000000e+00
9.593684673309326172e-01,2.526052594184875488e-01,2.682353258132934570e-01,1.000000000000000000e+00,2.789558172225952148e-01,8.520383238792419434e-01,7.172196507453918457e-01
1.000000000000000000e+00,1.762387901544570923e-01,2.153127789497375488e-01,1.750805824995040894e-01,1.422552168369293213e-01,7.687451243400573730e-01,4.636053144931793213e-01
3.829724490642547607e-01,3.845251202583312988e-01,1.000000000000000000e+00,4.435293674468994141e-01,4.572673141956329346e-01,1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,2.647063434123992920e-01,2.889156043529510498e-01,9.913514852523803711e-01,2.898754477500915527e-01,8.717948794364929199e-01,7.337692379951477051e-01
1.000000000000000000e+00,1.811721622943878174e-01,1.993506103754043579e-01,1.470374464988708496e-01,1.447129547595977783e-01,7.803541421890258789e-01,4.594768285751342773e-01
3.655892908573150635e-01,3.764835894107818604e-01,1.000000000000000000e+00,4.342539012432098389e-01,4.477045536041259766e-01,1.000000000000000000e+00,1.000000000000000000e+00
9.983648061752319336e-01,2.620894014835357666e-01,2.791943550109863281e-01,1.000000000000000000e+00,3.052850961685180664e-01,8.600991368293762207e-01,7.278268337249755859e-01
1.000000000000000000e+00,1.811721622943878174e-01,1.993506103754043579e-01,1.518477052450180054e-01,1.447129547595977783e-01,7.720527052879333496e-01,4.609805047512054443e-01
3.905498385429382324e-01,4.059650301933288574e-01,1.000000000000000000e+00,4.465363621711730957e-01,5.060806274414062500e-01,1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,2.986904680728912354e-01,3.528172373771667480e-01,4.706421196460723877e-01,2.960000038146972656e-01,8.272312879562377930e-01,6.993541717529296875e-01
1.000000000000000000e+00,1.510669291019439697e-01,2.346761524677276611e-01,2.182259857654571533e-01,1.401007771492004395e-01,7.041778564453125000e-01,4.215226173400878906e-01
5.128552317619323730e-01,4.641263782978057861e-01,1.000000000000000000e+00,8.202683925628662109e-01,5.219841003417968750e-01,1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.804985851049423218e-01,1.768672317266464233e-01,2.248176932334899902e-01,1.543929129838943481e-01,4.444444477558135986e-01,7.240598201751708984e-01
1.000000000000000000e+00,1.375137716531753540e-01,1.968503892421722412e-01,1.858334392309188843e-01,1.375137716531753540e-01,4.000000059604644775e-01,7.798117399215698242e-01
1.000000000000000000e+00,5.899697542190551758e-01,8.552036285400390625e-01,8.552036285400390625e-01,6.454029083251953125e-01,1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,3.650099933147430420e-01,1.343181431293487549e-01,1.609753668308258057e-01,1.306273788213729858e-01,3.962230086326599121e-01,7.997195124626159668e-01
8.690260648727416992e-01,6.251129508018493652e-01,1.000000000000000000e+00,1.000000000000000000e+00,6.694278120994567871e-01,1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,3.566531538963317871e-01,1.350645124912261963e-01,1.825700700283050537e-01,1.383592486381530762e-01,4.592972397804260254e-01,7.362173795700073242e-01
1.827140152454376221e-01,1.914278119802474976e-01,1.000000000000000000e+00,2.693313360214233398e-01,2.166721671819686890e-01,1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,5.277406573295593262e-01,5.236653685569763184e-01,6.294256448745727539e-01,7.291374206542968750e-01,9.353825449943542480e-01,6.306580305099487305e-01
1.000000000000000000e+00,4.387354850769042969e-01,9.856474995613098145e-01,2.439956367015838623e-01,2.265442609786987305e-01,6.020492315292358398e-01,8.151230216026306152e-01
1.000000000000000000e+00,4.043025076389312744e-01,4.404125511646270752e-01,8.964331150054931641e-01,4.271824657917022705e-01,1.000000000000000000e+00,7.585996389389038086e-01
2.556278109550476074e-01,4.729512929916381836e-01,1.000000000000000000e+00,3.763167560100555420e-01,3.202524483203887939e-01,6.923077106475830078e-01,1.000000000000000000e+00
1.000000000000000000e+00,3.473289012908935547e-01,1.020947694778442383e-01,1.777970045804977417e-01,9.358052909374237061e-02,4.078027904033660889e-01,6.316863894462585449e-01
1.000000000000000000e+00,2.458204925060272217e-01,2.858266532421112061e-01,2.500509917736053467e-01,3.235056400299072266e-01,1.000000000000000000e+00,6.594993472099304199e-01
2.625580430030822754e-01,2.759572863578796387e-01,1.000000000000000000e+00,3.749092817306518555e-01,2.930405139923095703e-01,9.723908901214599609e-01,1.000000000000000000e+00
7.669649720191955566e-01,6.488111019134521484e-01,1.000000000000000000e+00,9.634878635406494141e-01,6.669729948043823242e-01,1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,2.523924112319946289e-01,3.466876149177551270e-01,4.240591824054718018e-01,2.403846085071563721e-01,7.404185533523559570e-01,8.568147420883178711e-01
1.000000000000000000e+00,1.400021165609359741e-01,2.453546077013015747e-01,1.358308941125869751e-01,1.602564156055450439e-01,6.666666865348815918e-01,7.560496330261230469e-01
6.198710799217224121e-01,6.738202571868896484e-01,1.000000000000000000e+00,9.404401779174804688e-01,6.738202571868896484e-01,1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,2.551020383834838867e-01,4.047047495841979980e-01,4.047047495841979980e-01,2.453227639198303223e-01,7.272727489471435547e-01,8.532505035400390625e-01
1.000000000000000000e+00,1.368138939142227173e-01,2.586170136928558350e-01,1.368138939142227173e-01,1.773568242788314819e-01,6.454980969429016113e-01,7.629745006561279297e-01
6.252493858337402344e-01,6.396862864494323730e-01,1.000000000000000000e+00,8.927999138832092285e-01,6.396862864494323730e-01,1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,2.747771739959716797e-01,3.866193890571594238e-01,4.679286777973175049e-01,2.525252401828765869e-01,7.575757503509521484e-01,8.592677116394042969e-01
1.000000000000000000e+00,1.436863839626312256e-01,2.901457548141479492e-01,1.332135349512100220e-01,1.852648407220840454e-01,6.586439013481140137e-01,7.594318389892578125e-01
4.042466580867767334e-01,4.072055220603942871e-01,1.000000000000000000e+00,4.416763782501220703e-01,5.191414356231689453e-01,1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.922776699066162109e-01,3.882797360420227051e-01,1.975285410881042480e-01,2.175608724355697632e-01,7.651008367538452148e-01,8.359968662261962891e-01
9.205099344253540039e-01,5.074425935745239258e-01,5.562156438827514648e-01,1.000000000000000000e+00,5.926688909530639648e-01,1.000000000000000000e+00,1.000000000000000000e+00
