7.912446260452270508e-01,5.205875039100646973e-01,4.508773684501647949e-01,4.010253548622131348e-01,3.754009902477264404e-01,3.546114265918731689e-01,3.502690792083740234e-01,3.589012324810028076e-01,3.733570575714111328e-01,4.535565674304962158e-01,6.578186750411987305e-01,3.728443086147308350e-01,3.759102225303649902e-01,4.152432978153228760e-01,6.247050166130065918e-01,7.009931802749633789e-01,5.671354532241821289e-01,5.430104732513427734e-01,5.860469937324523926e-01,3.673306107521057129e-01,3.676776289939880371e-01,5.036532878875732422e-01,3.733570575714111328e-01,3.733570575714111328e-01,4.285441040992736816e-01,6.735288500785827637e-01,9.997448921203613281e-01,1.000000000000000000e+00,9.291987419128417969e-01,8.992763161659240723e-01,1.000000000000000000e+00,8.106127381324768066e-01
1.804323941469192505e-01,1.806028634309768677e-01,1.846467107534408569e-01,1.937544047832489014e-01,2.154132276773452759e-01,2.664953172206878662e-01,2.957220673561096191e-01,2.940524816513061523e-01,3.146767914295196533e-01,3.746703565120697021e-01,5.854830145835876465e-01,9.564329385757446289e-01,7.696789503097534180e-01,1.000000000000000000e+00,8.066512346267700195e-01,3.616314232349395752e-01,2.835034132003784180e-01,2.493143975734710693e-01,2.262811362743377686e-01,2.053203433752059937e-01,1.937544047832489014e-01,1.910354793071746826e-01,1.908743381500244141e-01,1.961221694946289062e-01,2.209140211343765259e-01,2.480771094560623169e-01,2.154132276773452759e-01,1.937544047832489014e-01,1.846467107534408569e-01,1.806028634309768677e-01,7.063460946083068848e-01,1.000000000000000000e+00
8.766158819198608398e-01,6.114336848258972168e-01,4.860948026180267334e-01,4.323489069938659668e-01,3.960223197937011719e-01,3.782165050506591797e-01,3.776281476020812988e-01,3.963964581489562988e-01,4.146730601787567139e-01,4.620171189308166504e-01,6.483805179595947266e-01,6.015347242355346680e-01,5.179837346076965332e-01,5.675533413887023926e-01,8.691436052322387695e-01,7.557468414306640625e-01,5.945946574211120605e-01,6.054648160934448242e-01,4.119832515716552734e-01,4.069147408008575439e-01,5.864362716674804688e-01,4.235157072544097900e-01,3.913154602050781250e-01,4.025194942951202393e-01,4.889832735061645508e-01,7.092000842094421387e-01,1.000000000000000000e+00,9.637669324874877930e-01,9.086663126945495605e-01,8.820104598999023438e-01,1.000000000000000000e+00,8.273967504501342773e-01
1.553564965724945068e-01,1.553564965724945068e-01,1.584331691265106201e-01,1.645972579717636108e-01,1.918511241674423218e-01,2.362491786479949951e-01,3.404576778411865234e-01,3.431937396526336670e-01,3.580790460109710693e-01,4.300457537174224854e-01,6.402214765548706055e-01,9.183790087699890137e-01,8.113194704055786133e-01,1.000000000000000000e+00,6.021943688392639160e-01,3.038401305675506592e-01,2.486917376518249512e-01,2.050764709711074829e-01,1.833272576332092285e-01,1.593824476003646851e-01,1.532054543495178223e-01,1.451149433851242065e-01,1.451149433851242065e-01,1.553564965724945068e-01,1.696518659591674805e-01,1.852915287017822266e-01,1.852915287017822266e-01,1.645972579717636108e-01,1.570945382118225098e-01,1.553564965724945068e-01,6.013892889022827148e-01,1.000000000000000000e+00
9.043412208557128906e-01,7.337350249290466309e-01,5.384252667427062988e-01,4.570235013961791992e-01,4.204706549644470215e-01,4.019977748394012451e-01,4.002761542797088623e-01,4.206531345844268799e-01,4.590338766574859619e-01,4.858337044715881348e-01,5.634945631027221680e-01,5.774831771850585938e-01,5.439550280570983887e-01,5.889300107955932617e-01,8.965009450912475586e-01,7.937176823616027832e-01,5.589826703071594238e-01,5.530483722686767578e-01,4.741636812686920166e-01,4.208354949951171875e-01,6.141867041587829590e-01,4.466641843318939209e-01,4.104976058006286621e-01,4.219281077384948730e-01,5.133275985717773438e-01,7.216081023216247559e-01,1.000000000000000000e+00,9.972337484359741211e-01,9.410167932510375977e-01,9.111882448196411133e-01,1.000000000000000000e+00,8.223376274108886719e-01
1.434358507394790649e-01,1.491374969482421875e-01,1.520909965038299561e-01,1.580083519220352173e-01,1.778742074966430664e-01,2.162493765354156494e-01,3.202117979526519775e-01,3.376243710517883301e-01,3.517400920391082764e-01,4.128307998180389404e-01,6.145930886268615723e-01,8.137223720550537109e-01,7.954776287078857422e-01,1.000000000000000000e+00,5.863968133926391602e-01,3.511863350868225098e-01,2.677215337753295898e-01,2.203250974416732788e-01,1.924393922090530396e-01,1.687298119068145752e-01,1.535464525222778320e-01,1.465043425559997559e-01,1.434358507394790649e-01,1.491374969482421875e-01,1.537274122238159180e-01,1.739227175712585449e-01,1.675724238157272339e-01,1.509902030229568481e-01,1.434358507394790649e-01,1.434358507394790649e-01,5.900779366493225098e-01,1.000000000000000000e+00
8.947066664695739746e-01,6.184658408164978027e-01,4.816637933254241943e-01,4.219004511833190918e-01,3.794733285903930664e-01,3.721558749675750732e-01,3.750000000000000000e-01,3.990614116191864014e-01,4.254409372806549072e-01,4.490267336368560791e-01,4.038873612880706787e-01,4.032678902149200439e-01,4.434241652488708496e-01,5.315073132514953613e-01,6.731455922126770020e-01,7.163274288177490234e-01,3.579455316066741943e-01,3.579455316066741943e-01,3.701350986957550049e-01,3.783186376094818115e-01,4.828301966190338135e-01,4.136725664138793945e-01,3.807886540889739990e-01,3.919502496719360352e-01,4.881086051464080811e-01,6.915562152862548828e-01,9.581884145736694336e-01,1.000000000000000000e+00,9.338093996047973633e-01,9.013878107070922852e-01,1.000000000000000000e+00,8.041174411773681641e-01
1.831347197294235229e-01,1.833077371120452881e-01,1.874121427536010742e-01,1.966562569141387939e-01,2.186394482851028442e-01,2.817377448081970215e-01,3.299347162246704102e-01,3.233353495597839355e-01,3.511580824851989746e-01,4.156484007835388184e-01,6.451492905616760254e-01,8.107954263687133789e-01,8.385107517242431641e-01,1.000000000000000000e+00,6.735627055168151855e-01,4.147321879863739014e-01,3.360275030136108398e-01,2.854265868663787842e-01,2.473469227552413940e-01,2.196520119905471802e-01,2.076334357261657715e-01,1.990594714879989624e-01,1.937330365180969238e-01,1.990594714879989624e-01,2.090029716491699219e-01,2.430808842182159424e-01,2.186394482851028442e-01,1.966562569141387939e-01,1.874121427536010742e-01,1.833077371120452881e-01,6.857143044471740723e-01,1.000000000000000000e+00
6.216056942939758301e-01,4.850472211837768555e-01,4.271190166473388672e-01,3.889150917530059814e-01,3.820614218711853027e-01,3.729634284973144531e-01,3.855035006999969482e-01,4.126468300819396973e-01,4.724930226802825928e-01,5.017802119255065918e-01,4.391657710075378418e-01,3.752585947513580322e-01,3.825797140598297119e-01,4.271190166473388672e-01,5.659888982772827148e-01,7.938002943992614746e-01,8.903563618659973145e-01,3.909477591514587402e-01,3.855035006999969482e-01,5.425123572349548340e-01,4.399171173572540283e-01,3.743775188922882080e-01,3.706540465354919434e-01,4.144037961959838867e-01,6.107794642448425293e-01,8.738079071044921875e-01,1.000000000000000000e+00,8.995081782341003418e-01,8.367389440536499023e-01,8.097816705703735352e-01,1.000000000000000000e+00,8.361914157867431641e-01
2.072062790393829346e-01,2.074202299118041992e-01,2.106033414602279663e-01,2.204806655645370483e-01,2.456035912036895752e-01,2.997677922248840332e-01,4.212066829204559326e-01,4.182478487491607666e-01,4.630400538444519043e-01,6.559203863143920898e-01,9.625747799873352051e-01,9.020611047744750977e-01,1.000000000000000000e+00,7.743790745735168457e-01,4.255021512508392334e-01,3.496268987655639648e-01,3.015380799770355225e-01,2.611820995807647705e-01,2.377113699913024902e-01,2.135314345359802246e-01,1.986827850341796875e-01,1.980119347572326660e-01,1.997958719730377197e-01,2.072062790393829346e-01,2.147741019725799561e-01,2.536000013351440430e-01,2.326189875602722168e-01,2.116537392139434814e-01,2.033167779445648193e-01,2.033167779445648193e-01,6.414534449577331543e-01,1.000000000000000000e+00
