2.330557107925415039e-01,2.330557107925415039e-01,2.335104495286941528e-01,2.358834743499755859e-01,2.402283251285552979e-01,2.464407384395599365e-01,2.543839216232299805e-01,2.673958837985992432e-01,2.733790576457977295e-01,2.733790576457977295e-01,2.782827019691467285e-01,2.736699581146240234e-01,2.694706618785858154e-01,2.599527835845947266e-01,2.553205192089080811e-01,2.476216852664947510e-01,2.314570695161819458e-01,2.258901596069335938e-01,2.182468324899673462e-01,2.141991853713989258e-01,2.112067341804504395e-01,2.070215046405792236e-01,1.999840885400772095e-01,1.987869590520858765e-01,1.987869590520858765e-01,1.987869590520858765e-01,2.019635289907455444e-01,2.085531204938888550e-01,2.085531204938888550e-01,2.123338431119918823e-01,2.123338431119918823e-01,2.403386980295181274e-01,2.480497360229492188e-01,2.873783707618713379e-01,9.306282997131347656e-01,9.602506756782531738e-01,1.000000000000000000e+00,8.508640527725219727e-01,6.241739988327026367e-01,4.850712418556213379e-01,3.878491818904876709e-01,3.257052600383758545e-01,2.856195569038391113e-01,2.670981585979461670e-01,2.480497360229492188e-01,2.331694811582565308e-01,2.243586778640747070e-01,2.165388911962509155e-01,2.150641381740570068e-01,2.100735753774642944e-01,2.100735753774642944e-01,2.112067341804504395e-01,2.112067341804504395e-01,2.117084115743637085e-01,2.161711454391479492e-01,2.182468324899673462e-01,2.218624204397201538e-01,2.303083986043930054e-01,2.314570695161819458e-01,2.330557107925415039e-01,1.000000000000000000e+00,6.655261516571044922e-01
4.860449135303497314e-01,6.113165020942687988e-01,8.011735677719116211e-01,9.104815125465393066e-01,9.703344702720642090e-01,1.000000000000000000e+00,4.593092501163482666e-01,3.458441197872161865e-01,2.965588867664337158e-01,2.665732800960540771e-01,2.448804676532745361e-01,2.271071076393127441e-01,2.163676470518112183e-01,2.092466652393341064e-01,2.061195075511932373e-01,2.059881836175918579e-01,2.061195075511932373e-01,2.092466652393341064e-01,2.233828008174896240e-01,2.338002473115921021e-01,2.511003017425537109e-01,2.761466503143310547e-01,2.489356100559234619e-01,2.336844652891159058e-01,2.241084575653076172e-01,2.163676470518112183e-01,2.106644213199615479e-01,2.080794870853424072e-01,2.061195075511932373e-01,2.059881836175918579e-01,2.059881836175918579e-01,2.059881836175918579e-01,2.061195075511932373e-01,2.080794870853424072e-01,2.106644213199615479e-01,2.163676470518112183e-01,2.241084575653076172e-01,2.336844652891159058e-01,2.489356100559234619e-01,2.761466503143310547e-01,3.073137402534484863e-01,2.862511277198791504e-01,2.559039294719696045e-01,2.164926826953887939e-01,2.061195075511932373e-01,1.998538225889205933e-01,1.935251057147979736e-01,1.909915804862976074e-01,1.908498406410217285e-01,1.908498406410217285e-01,1.918397992849349976e-01,1.942230015993118286e-01,2.133449018001556396e-01,2.298313081264495850e-01,2.387253046035766602e-01,2.600993514060974121e-01,2.937165498733520508e-01,3.164245188236236572e-01,3.622764945030212402e-01,4.224833548069000244e-01,9.419174790382385254e-01,1.000000000000000000e+00
4.077062308788299561e-01,5.163199305534362793e-01,6.294922828674316406e-01,7.280358672142028809e-01,8.237283229827880859e-01,8.831624388694763184e-01,9.185135364532470703e-01,9.721080064773559570e-01,1.000000000000000000e+00,9.796481728553771973e-01,9.052187800407409668e-01,7.565556168556213379e-01,3.820458054542541504e-01,2.889187932014465332e-01,2.635930776596069336e-01,2.547498047351837158e-01,2.477887719869613647e-01,2.468132227659225464e-01,2.468132227659225464e-01,2.509331107139587402e-01,2.656444013118743896e-01,2.813031971454620361e-01,3.029807806015014648e-01,3.431212604045867920e-01,3.959992825984954834e-01,4.716319143772125244e-01,5.812718272209167480e-01,8.237283229827880859e-01,8.745841383934020996e-01,8.682858943939208984e-01,8.676605224609375000e-01,8.682858943939208984e-01,8.732728958129882812e-01,8.852769732475280762e-01,9.036849737167358398e-01,9.320716261863708496e-01,9.455629587173461914e-01,5.953174829483032227e-01,4.427406787872314453e-01,3.516289889812469482e-01,2.957275211811065674e-01,2.509331107139587402e-01,2.264212518930435181e-01,2.098307609558105469e-01,1.870345026254653931e-01,1.787910014390945435e-01,1.787910014390945435e-01,1.774365156888961792e-01,1.770962625741958618e-01,1.770962625741958618e-01,1.770962625741958618e-01,1.801353245973587036e-01,1.863884478807449341e-01,1.863884478807449341e-01,2.042964398860931396e-01,2.223896980285644531e-01,2.309052795171737671e-01,2.468132227659225464e-01,2.851364016532897949e-01,3.340362608432769775e-01,5.572458505630493164e-01,8.256290555000305176e-01
4.459176957607269287e-01,5.306847095489501953e-01,5.847635865211486816e-01,6.740758419036865234e-01,8.254224061965942383e-01,8.212528228759765625e-01,8.660289645195007324e-01,1.000000000000000000e+00,9.814867377281188965e-01,5.223012566566467285e-01,3.874202072620391846e-01,3.367285728454589844e-01,2.851532399654388428e-01,2.690932452678680420e-01,2.332125008106231689e-01,2.327388674020767212e-01,2.272480875253677368e-01,2.239328026771545410e-01,2.192854732275009155e-01,2.214552909135818481e-01,2.308346182107925415e-01,2.422380745410919189e-01,2.522063553333282471e-01,2.545291185379028320e-01,2.524978816509246826e-01,2.474954873323440552e-01,2.414776831865310669e-01,2.360862940549850464e-01,2.335802316665649414e-01,2.327915430068969727e-01,2.327388674020767212e-01,2.327915430068969727e-01,2.389768362045288086e-01,2.418328225612640381e-01,2.462539076805114746e-01,2.538538575172424316e-01,2.635690271854400635e-01,2.777035236358642578e-01,2.971134483814239502e-01,3.258103430271148682e-01,3.690072596073150635e-01,4.213474392890930176e-01,3.981886804103851318e-01,3.819381594657897949e-01,3.133807480335235596e-01,2.628703117370605469e-01,2.418328225612640381e-01,2.301963567733764648e-01,2.214552909135818481e-01,2.193413823843002319e-01,2.211228609085083008e-01,2.242063879966735840e-01,2.278407961130142212e-01,2.397451698780059814e-01,2.582590281963348389e-01,2.657463550567626953e-01,2.823012173175811768e-01,3.040477037429809570e-01,3.389423787593841553e-01,3.838913142681121826e-01,1.000000000000000000e+00,1.000000000000000000e+00
1.948655545711517334e-01,1.948655545711517334e-01,1.951690465211868286e-01,1.975801140069961548e-01,2.006122171878814697e-01,2.107972949743270874e-01,2.242912650108337402e-01,4.106717705726623535e-01,3.790143728256225586e-01,3.616588115692138672e-01,3.625740706920623779e-01,3.657270967960357666e-01,3.542181849479675293e-01,3.150990605354309082e-01,2.977945804595947266e-01,2.922983467578887939e-01,2.681361138820648193e-01,2.431807070970535278e-01,2.132537066936492920e-01,2.092756778001785278e-01,2.000213116407394409e-01,1.961370259523391724e-01,1.961370259523391724e-01,2.014365643262863159e-01,2.037734985351562500e-01,2.067147642374038696e-01,2.114700525999069214e-01,2.386109977960586548e-01,2.586081027984619141e-01,2.800551950931549072e-01,3.263191878795623779e-01,4.091702401638031006e-01,5.298772454261779785e-01,7.932057976722717285e-01,8.156166076660156250e-01,8.466215729713439941e-01,8.835649490356445312e-01,9.352260828018188477e-01,1.000000000000000000e+00,7.125846147537231445e-01,4.983103871345520020e-01,4.158844947814941406e-01,3.496778011322021484e-01,3.045156896114349365e-01,2.687093913555145264e-01,2.291467338800430298e-01,2.089926898479461670e-01,1.924819797277450562e-01,1.893197149038314819e-01,1.877501308917999268e-01,1.889442056417465210e-01,1.968598961830139160e-01,2.167769819498062134e-01,2.355655133724212646e-01,2.645809352397918701e-01,2.585623264312744141e-01,2.466604262590408325e-01,2.271753251552581787e-01,2.052782326936721802e-01,1.994879990816116333e-01,8.848550319671630859e-01,7.630282044410705566e-01
2.127178162336349487e-01,2.322185486555099487e-01,2.603459358215332031e-01,2.840802669525146484e-01,3.246924579143524170e-01,4.300704300403594971e-01,6.583030223846435547e-01,6.537521481513977051e-01,6.858923435211181641e-01,1.000000000000000000e+00,9.664087891578674316e-01,9.632419347763061523e-01,8.611707091331481934e-01,7.603371739387512207e-01,5.559182763099670410e-01,4.853596687316894531e-01,4.648888707160949707e-01,4.470884203910827637e-01,4.398832023143768311e-01,4.339039325714111328e-01,4.509841203689575195e-01,4.637334942817687988e-01,4.787307977676391602e-01,5.272797942161560059e-01,5.481865406036376953e-01,6.201736927032470703e-01,6.634908914566040039e-01,7.637651562690734863e-01,8.198225498199462891e-01,8.278065919876098633e-01,8.264248371124267578e-01,8.278065919876098633e-01,8.403900861740112305e-01,8.534168004989624023e-01,8.727391958236694336e-01,9.005189538002014160e-01,9.377956986427307129e-01,9.663122892379760742e-01,4.011110067367553711e-01,2.667183578014373779e-01,1.745318025350570679e-01,1.623462289571762085e-01,1.491685211658477783e-01,1.448852717876434326e-01,1.297691911458969116e-01,1.111836507916450500e-01,1.060294508934020996e-01,1.040308102965354919e-01,1.040308102965354919e-01,1.040308102965354919e-01,1.069057434797286987e-01,1.079911068081855774e-01,1.159082204103469849e-01,1.159082204103469849e-01,1.270445585250854492e-01,1.288673728704452515e-01,1.374502480030059814e-01,1.471217870712280273e-01,1.642033159732818604e-01,1.942639648914337158e-01,3.592880070209503174e-01,7.669010758399963379e-01
5.709972381591796875e-01,6.837346553802490234e-01,6.966434717178344727e-01,1.000000000000000000e+00,8.567407727241516113e-01,7.693948745727539062e-01,7.206947207450866699e-01,6.959016919136047363e-01,4.205945134162902832e-01,3.477420508861541748e-01,3.075439035892486572e-01,2.767136991024017334e-01,2.617254853248596191e-01,2.443763464689254761e-01,2.411852329969406128e-01,2.342597991228103638e-01,2.342597991228103638e-01,2.364543229341506958e-01,2.439797371625900269e-01,2.552312910556793213e-01,2.632013857364654541e-01,2.798457443714141846e-01,3.070186376571655273e-01,3.239030241966247559e-01,3.092187643051147461e-01,2.972966730594635010e-01,2.806520462036132812e-01,2.681827843189239502e-01,2.656430006027221680e-01,2.571214437484741211e-01,2.571214437484741211e-01,2.523055374622344971e-01,2.523055374622344971e-01,2.523055374622344971e-01,2.553577125072479248e-01,2.617254853248596191e-01,2.701018452644348145e-01,2.770634591579437256e-01,3.166460096836090088e-01,3.810509443283081055e-01,4.278991520404815674e-01,3.593381345272064209e-01,2.972966730594635010e-01,2.695035934448242188e-01,2.492159605026245117e-01,2.415864169597625732e-01,2.415864169597625732e-01,2.417200058698654175e-01,2.417200058698654175e-01,2.443763464689254761e-01,2.540904283523559570e-01,2.675802707672119141e-01,2.727184593677520752e-01,2.911525964736938477e-01,3.186784386634826660e-01,3.450394570827484131e-01,3.969019353389739990e-01,4.625562727451324463e-01,5.090059638023376465e-01,5.412782430648803711e-01,1.000000000000000000e+00,1.000000000000000000e+00
2.649994790554046631e-01,5.761565566062927246e-01,5.028011202812194824e-01,4.110382199287414551e-01,3.664056956768035889e-01,3.213590681552886963e-01,3.025557696819305420e-01,2.782308757305145264e-01,2.635928094387054443e-01,2.574084103107452393e-01,2.574084103107452393e-01,2.599633932113647461e-01,2.604396641254425049e-01,2.734386026859283447e-01,2.728336453437805176e-01,2.649994790554046631e-01,2.602809965610504150e-01,2.447397708892822266e-01,2.401393055915832520e-01,2.328024059534072876e-01,2.317353188991546631e-01,2.317353188991546631e-01,2.378925383090972900e-01,2.455822527408599854e-01,2.472586035728454590e-01,2.764435112476348877e-01,2.805963456630706787e-01,3.363080620765686035e-01,4.190009534358978271e-01,6.042917370796203613e-01,8.818598389625549316e-01,8.873234987258911133e-01,8.846192359924316406e-01,8.824217915534973145e-01,8.915035724639892578e-01,9.131574630737304688e-01,1.000000000000000000e+00,9.636486172676086426e-01,6.756187081336975098e-01,5.540812015533447266e-01,4.588125050067901611e-01,4.064906239509582520e-01,3.766350150108337402e-01,3.422738015651702881e-01,3.186482191085815430e-01,2.740422189235687256e-01,2.425356209278106689e-01,2.244917899370193481e-01,2.235698401927947998e-01,2.235698401927947998e-01,2.244917899370193481e-01,2.272351682186126709e-01,2.378925383090972900e-01,2.357996106147766113e-01,2.279611676931381226e-01,2.272351682186126709e-01,2.272351682186126709e-01,2.272351682186126709e-01,2.272351682186126709e-01,2.406548112630844116e-01,8.830582499504089355e-01,6.995113492012023926e-01
4.253949522972106934e-01,6.177245378494262695e-01,5.586587786674499512e-01,4.653472304344177246e-01,4.186488986015319824e-01,3.839530348777770996e-01,3.610236644744873047e-01,3.358740508556365967e-01,3.201423287391662598e-01,3.079608082771301270e-01,3.060772418975830078e-01,2.996142208576202393e-01,2.996142208576202393e-01,3.013906180858612061e-01,3.019804060459136963e-01,3.018330633640289307e-01,2.978272438049316406e-01,2.837534248828887939e-01,2.785319983959197998e-01,2.749959528446197510e-01,2.749959528446197510e-01,2.868717014789581299e-01,2.934637963771820068e-01,3.079608082771301270e-01,3.191681802272796631e-01,3.545585274696350098e-01,3.976129889488220215e-01,4.445198178291320801e-01,5.678986907005310059e-01,7.218624353408813477e-01,9.811388254165649414e-01,9.385477304458618164e-01,9.288763999938964844e-01,9.083440899848937988e-01,8.948249816894531250e-01,8.917374610900878906e-01,9.195871949195861816e-01,1.000000000000000000e+00,6.744577288627624512e-01,5.146432518959045410e-01,4.290392994880676270e-01,4.007333219051361084e-01,3.699091076850891113e-01,3.366677761077880859e-01,3.118364810943603516e-01,2.925528883934020996e-01,2.722321152687072754e-01,2.722321152687072754e-01,2.749959528446197510e-01,2.786916494369506836e-01,2.879551053047180176e-01,3.007996380329132080e-01,3.135436177253723145e-01,3.285089731216430664e-01,3.479732871055603027e-01,3.796420991420745850e-01,4.099518358707427979e-01,4.218245446681976318e-01,4.167318940162658691e-01,4.167318940162658691e-01,1.000000000000000000e+00,7.214560508728027344e-01
7.315863370895385742e-01,8.771457672119140625e-01,8.830145001411437988e-01,1.000000000000000000e+00,8.793878555297851562e-01,8.126128315925598145e-01,7.455292344093322754e-01,6.959016919136047363e-01,4.832396507263183594e-01,3.930607438087463379e-01,3.253945112228393555e-01,2.946791648864746094e-01,2.794994711875915527e-01,2.537090182304382324e-01,2.411852329969406128e-01,2.410513460636138916e-01,2.352224290370941162e-01,2.364543229341506958e-01,2.417200058698654175e-01,2.443763464689254761e-01,2.452992796897888184e-01,2.685436606407165527e-01,2.840817272663116455e-01,3.086963593959808350e-01,3.500550985336303711e-01,3.049085140228271484e-01,2.806520462036132812e-01,2.681827843189239502e-01,2.576231360435485840e-01,2.571214437484741211e-01,2.496042400598526001e-01,2.364543229341506958e-01,2.241187095642089844e-01,2.210732847452163696e-01,2.194611877202987671e-01,2.194611877202987671e-01,2.194611877202987671e-01,2.232528179883956909e-01,2.251247018575668335e-01,2.283988893032073975e-01,2.557366788387298584e-01,3.166460096836090088e-01,3.659255206584930420e-01,2.946791648864746094e-01,2.656430006027221680e-01,2.502500414848327637e-01,2.458251118659973145e-01,2.458251118659973145e-01,2.492159605026245117e-01,2.552312910556793213e-01,2.563670575618743896e-01,2.675802707672119141e-01,2.727184593677520752e-01,2.911525964736938477e-01,3.075439035892486572e-01,3.450394570827484131e-01,3.998999297618865967e-01,4.625562727451324463e-01,5.247443914413452148e-01,5.830254554748535156e-01,9.593766927719116211e-01,1.000000000000000000e+00
